playlist_id,playlist_name,playlist_total_tracks,owner_id,owner_name,total_followers
37i9dQZF1DWXHghfFFOaS6,Acid Jazz,90,spotify,Spotify,104795
37i9dQZF1DWZrhFFq3bnGV,Jazz Anak Negeri,101,spotify,Spotify,89426
37i9dQZF1DWTKxc7ZObqeH,Summer Jazz,130,spotify,Spotify,84668
37i9dQZF1DX5YTAi6JhwZm,Happy Jazz!,51,spotify,Spotify,72006
37i9dQZF1DX85XJl1mZAlp,Jazz X-Press,75,spotify,Spotify,69228
37i9dQZF1DWU0r6G8OGirN,Cozy Christmas Jazz,46,spotify,Spotify,68064
37i9dQZF1DXdziGPHNE40t,Jazzy Morning,80,spotify,Spotify,67674
37i9dQZF1DX1S1NduGwpsa,Jazz Club,50,spotify,Spotify,66892
5VItICXtFUzgoAmqy7QRFL,Jazz Piano,78,1210415129,Sam Suechting,66333
37i9dQZF1DWUb0uBnlJuTi,Jazz-Funk,55,spotify,Spotify,65246
2UPjWBRjJqMQY3LRV2aDTS,Starbucks Jazz,279,starbucks,Starbucks,56800
37i9dQZF1DX2kt7dB63bU1,Vocal Jazz,116,spotify,Spotify,54074
1i9NKaGOEQsRmR392BqMxE,"Blues, Jazz & Funk",91,1235883758,Martin Bosley,51592
37i9dQZF1DX6ZiG5Dz8cUM,Date Night Jazz,76,spotify,Spotify,49576
37i9dQZF1DX05Q6G4VDGLq,Jazz Tranquilo,144,spotify,Spotify,46656
37i9dQZF1DWTsUzn4pp2rW,Jazz Pop,150,spotify,Spotify,45637
37i9dQZF1DX1U93rnCNfyR,Jazz para Dormir,55,spotify,Spotify,44168
76ovukNjKdZ2UAeBECW6hg,NEW ORLEANS JAZZ,147,cap_problema,cap_problema,44084
5jtIpYaaFTza3O9ZnaVrLa,JazzHop,389,nsqx6avzxhybkmfumqb1juwmn,Fantastic Music,42334
37i9dQZF1DX6kQOEoHSaYy,Hyggelig Jazz,112,spotify,Spotify,42275
6FJQEBg5EkaTitPWcSbBI7,French Jazz Café,78,hastings.riley,hastings.riley,39961
6JZcwNB8yQwRfYeqQSIrNP,Jazz covers popular songs,117,1178359561,Tjörvi Hrafnkelsson,37134
06TSMDjFOBBwP3uVOTWJhS,slow jazz,79,joelkrigstrom,Joel Krigström,36376
4xKFUXoma8EepzgxKguJUi,JAZZ/BLUES,290,124717907,Katherine Forrest,36175
37i9dQZF1DWZy48MuOV69W,Fireside Christmas Jazz,46,spotify,Spotify,34658
37i9dQZF1DX72wBcERxgla,Jazz for Reading,85,spotify,Spotify,33256
2hP7Y6efagXEHD050Ulssh,Christmas lofi/jazz,199,12172736490,Rosanna Le,28481
1Rj92hyXm3WjpOJI8XgYtF,Paris Cafe Jazz,421,gym377,gym377,26905
1YJe9dmtfOWC2lKbIdJUWm,Instrumental Jazz,363,1133659742,Valdemar Bille-Lauridsen,25173
3hFCljxzIPeUZLQmeSwjeI,Jazz Christmas,54,sozoofficial,SOZO Playlists ,22239
37i9dQZF1DWW2c0C8Vb2IR,All New Jazz,60,spotify,Spotify,17573
37i9dQZF1DWTtzPKJEaTC4,Best Jazz Songs of 2020,57,spotify,Spotify,16905
3ZZBSpcUJ4Gi2uzHjDDpC3,Classic Jazz,222,1242413602,Peter H. Finkel,16885
37i9dQZF1DWSSSls9eK29h,Smooth Jazz Classics,60,spotify,Spotify,16830
5OhXxa4OZwYrFm6RZQeUq7,Jazz & Chill Out,127,villazon-mx,villazon-mx,15489
3lNSPiQHMfwPnJgNNyZavP,Dinner Jazz,62,vervemusicgroup,Verve Jazz,14753
1w34JrNa6VEFkKc3cJsn9c,"Soul, Jazz & Blues  ",55,legrospolo,Paul Paul,14590
37i9dQZF1DX010dXHHQF5e,Duerme con Jazz,90,spotify,Spotify,14120
4wAG4IGtyo4cdD80zKKjoB,Coffee jazz,45,sugarbelletruck,sugarbelletruck,13519
37i9dQZF1DX55mNLGdHona,Jazz in Cucina,90,spotify,Spotify,12109
38CeCKRz1m2gjRuGLU4UNb,Chill Jazz,88,89oqloy6tq7yyf3k2t781c34n,JazzFy,12006
37i9dQZF1DX41cLva7hoYQ,Workday Jazz,89,spotify,Spotify,11379
6y6NN5sdrPMgnHQjFXHcBm,Jazz Lounge Bar Playlist,368,jazz_playlist_guy,jazz_playlist_guy,10004
37i9dQZF1DX9GSZDbrndTa,Jazz-Blues,50,spotify,Spotify,9725
4vCAD6vcB6mSElLM1Whb4r,Chill Jazz Vibes 🎷 mellow jazz beats & jazzhop,171,vcdikomxn7xuhp0ci0pn31pn9,Chill Beats Music,9036
7orAWQDfHhNJzoRHfVJjBi,Winter Jazz Cafe Lounge 2021 ⛄❄🔔| Cosy & Warm Coffeehouse Music | 🔥Fireplace Jazz | Cocktail Jazz,236,1142530492,Florito,8620
37i9dQZF1DX4VsZErMojE8,Subsuelo Jazz Bar,101,spotify,Spotify,7871
6HhLjsFt1JywDYIbnN7ghQ,Saxophone Jazz,69,c5pphlzzercy3wzg3rxoqeb65,BGMC Records,7786
37i9dQZF1DX5MImizrZfZg,Smooth Jazz 2000,50,spotify,Spotify,7743
1lw4EI1LoYNtThG3KScJ0f,Jazz lofi chill relax,168,lmd4t9x2bnl10c1m5efz4xn9p,Background Beats,6600
6g9DvA0J2xDYcOiNNIJaT6,Jazz Beats,347,c5pphlzzercy3wzg3rxoqeb65,BGMC Records,6537
66XF0sumnRWVXAZxAO7RKV,JAZZ CHILLOUT,777,1296362009,1296362009,6315
4d9BnsOafG3Y64EbIJJWfW,JAZZ INSTRUMENTAL - BOSSA NOVA,285,prueba381,prueba381,4688
4T0R5nCnC3m6yZZWQ045pt,Coffee Shop Jazz,468,gilmour1962,JOHN ARNOLD,4212
6UHVFlw8kGYPP9N25HQrov,Jazz For Work,216,c5pphlzzercy3wzg3rxoqeb65,BGMC Records,3773
6GNoAopv64BlP5oFXrGbza,Jazz Covers Popular Songs,124,o0fbzeszsjwj57ln417mucadz,Playlists Kool,3320
3Bq6Lo4gnqelM6Q9ogblmt,Piano Jazz,967,ruw81ukowvfvjubi81t0zqupt,Overmoon,3070
37i9dQZF1DWTG7FCdM1HiA,Cool Jazz,40,spotify,Spotify,2635
582DJmd0ot1ayqJePPSGtA,Relaxing Jazz,80,greenhillmusic,Green Hill,2510
4Gn6rgEi6D1kbXIn5qKHxV,Smooth Jazz Piano,129,funkyjlo,funkyjlo,2408
1WxyPZDwKySzXaiE7RHgtV,Jazz Coffee,60,zaz2169,zaz,1574
6T2AASqy6p1EmHLXP9hDOu,Jazz Christian Songs,90,tertullanojrt,tertullanojrt,1505
1idicUefIVcVQIDqkExrSW,Jazz Rythms (Greenhills)  🍻👌,248,12151019285,Markoptions Manansala,902
4uos9MJcD8i0xYSIBB82wl,Jazz Fusion 80s,443,rick.modina1966,rick.modina1966,878
1JLuxFpcrhA6msxMGTK9Ik,Jazz Music 2020 Best Jazz Covers Of Popular Songs 2020 Bossa Nova Jazz 2020,33,217243pznudxarof4mpdp4xja,Jaf Christian Datinguinoo,582
14TYbeYJ0twa757h9tPmLw,Jazz Rhythms / Rhythm and Booze / East St. Louis / Reasons,179,docona02,Ona Fajardo,553
30xn2cGXvDhafAmYI8TA79,"Jazz, Rock, Live",995,ybl36rtzshptatbdk3bd94sn6,sabo_river,3
37i9dQZF1DX4olOMiqFeqU,OPM Favorites,50,spotify,Spotify,2086027
37i9dQZF1DX7Jerj8LqApV,OPM Says Chillax,40,spotify,Spotify,1197030
37i9dQZF1DWXwcRDYKpcpF,Acoustically OPM,40,spotify,Spotify,598011
37i9dQZF1DWT4GbvSrNWS6,OPM: Hits of the '00s,40,spotify,Spotify,257718
37i9dQZF1DX53n2vsU9kOm,OPM: Hits of the '90s,36,spotify,Spotify,176802
46o3Vj0mHd9N6MAwOgTm03,OPM Bands 90’s - 00's,351,12141413785,Jerome Afable,160701
37i9dQZF1DWZKNkQDWII13,Men of OPM,60,spotify,Spotify,158224
37i9dQZF1DWZaQnTjRLBcl,OPM Workday Marathon,140,spotify,Spotify,147278
37i9dQZF1DWXjlWxUbm84A,Top OPM Artists of 2018,30,spotify,Spotify,141682
37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,40,spotify,Spotify,106333
42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,91,jyhra99st5nhex8kfo4um2dh7,buntala,69745
37i9dQZF1DWSVQreDCvFMf,OPM Rising,65,spotify,Spotify,64268
5vwEkzy091ZXNLD3eyavbt,Tunog Kalye / Pinoy Rock OPM Bands 90's,167,12143979903,Nivek Z Zeuqracne,56580
61XRCEsdpJJ8QH8XTbY8nN,OPM Love Songs & Covers,91,12138211261,Allene Mei Ignacio,42101
1RatVZEeiZzC7P785mVeWS,OPM 2000s(Batang 90s),157,lezliemalagu,Lezlie Joy Macapagal,38679
0fY2Gburuvsk0iQtBc1oQC,OPM Classics,267,nry46oytz4vw2zi1s1xwj7j9y,Ryan Kenneth,30649
37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,30,spotify,Spotify,28387
4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,28315
2PlkKyfu8pFrNLErOSXN6e,OPM HUGOT SONG 2021,67,21wkmdi2b7l4nfjizkfyiotly,Albert DC,24793
6ssHgVFDNaWmXcvFJttFmW,Acoustic OPM,131,ren_x7,ren_x7,24608
2Ryzf9BECIj0fVZJwelmov,OPM Songs 2021 - OPM Love Songs Tagalog Playlist 2021 (New Filipino Song),40,redmusiccompany,redmusiccompany,24359
4jneV6JimNjTUqfr2XSGlV,Greatest OPM Lovesong ,298,kikopareja,kikopareja,20290
3aH7JVuR39qMBzIzkgLzeR,OPM Hits 2018 to 2022,296,r98ont7i3ip7z4dl1hllheog5,Ethan Jan Andino,20176
2jqVgkjhQz3y63W5cJMpvu,New OPM Love Songs 2021 - Tagalog Music Playlist,40,redmusiccompany,redmusiccompany,19787
2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,27,21ozn4dbksdqeepd4ennm4xoi,Mark Anthony Toremotcha Alvarez,17062
1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",96,zj_toshiro,zj_toshiro,15535
6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,93,oy13j90x9sykocejpxq5l84f1,WE:CARE,14876
2SHK6wnQVOC2rjDC4vBbOU,90's OPM bands,27,12143376112,Denz Domingo,14030
1W3VYl4ZcOcOOeCly3mg0C,Tagalog' OPM Hits.....,39,22d3yzvl3ja6et2kupmaa3lra,Tolrahc Allertse,13085
14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,66,jyhra99st5nhex8kfo4um2dh7,buntala,12510
5rB20HZ1lsRcJQ9WyZIyfM,OPM Bands Greatest Hits,67,12186945040,Alts Fetalvero,11840
5xlnKrv84YiScQblgBn370,Freestyle — OPM Medley and Side A,22,12159923768,Ma Ris,10931
6IIG1qM0mzk4H2QYGM5P2I,BATANG 90's OPM Greatest Hits,93,22twnwywyrycsgrhaez6o57za,Justin Rama,9062
6kOnHwMwg6cmLbyCZukcIt,opm jams,148,nprdzy7ejr01vrxtklbpaupix,rosie.,8532
6INprhE5Xs56G9aVl3Y3Pf,OPM TAGALOG LOVE SONGS 80's and 90's,87,babah12,Dareil Galing,7776
7gdTXOMS1NSNCEAQ2a1lUi,OPM Alternative Rock Hits,145,214hg2usu6extzhmvqgoj4edy,Abril Ligaya Flores Lopez,7772
1Xsi4Ni5uMUHH6L9jK6gXJ,Roadtrip Hits OPM Philippines,55,yajrapogi99,Yaj,7688
7aUxW4p4EiNx5wLGZ95BIf,OPM Acoustic Hits 2021 💛,94,jyhra99st5nhex8kfo4um2dh7,buntala,7521
2aWfLWI6ft6RRbyYumFqTm,OPM 70's 80's Tagalog,500,jake_fernandez,jake_fernandez,7387
1BMaXzolbBwdH2bjuqvCaY,OPM Hits 90's & 2000's,211,12153713632,Icon Jen Chua,7010
1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2021,104,jyhra99st5nhex8kfo4um2dh7,buntala,6985
2iKnbllYM1VsyzzJR4wrOg,2000s OPM Nostalgia,175,22ox5e7jnm2kyiwuu5xqi3wiy,Miguel Alojado,6874
5CwaqOaJSqYh5JjzyDhAAl,Rap Songs OPM 2020,58,meijilyn_montes,meijilyn_montes,6439
2kHr4Fd7UP6iO4qQVsPLdR,OPM Lovesongs 80's-90's,131,darclabayo06,Dan Arciaga-Labayo,5982
1vD43LAlBxvTxvJCvZWNMY,90s OPM Pinoy Love Songs,88,31mza2blzkqqrhfqrmna2hhpuneu,Ang,5936
2TzrVWutUqGsFxbrzNF7BK,OPM Rock & Alternative 90's - 2010's,213,3zc1k4i0n292wg6kvz3s79h3x,RobbieBuenaflor,5823
2JTFAQCvlLarbqQM6nJU0O,Broken hearted OPM Tagalog,241,u5dmme6g3v74e7tjp7zbzf0k4,WardraX,5533
03y0keztuClB9rI7yJee0T,Filipino Songs (OPM),355,kevin_ogues,Kevin Ogues,5325
3iJxknKGQffZFFADEHqJJa,OPM Rap 2021,103,frankdumanlang,Frank,4488
3C9ydtodWsjtlTGxFd90Hk,Chill OPM Songs,110,22qzvbngu7tt5i6hr35pxyglq,Lexpier Bronola,4423
0iySyIV1OSRM5pXIJRST3q,OPM Inuman Sessions,346,12145671168,Ronn Ogot,4037
6h0HbQ4hiPM55Hs9M7z8Pk,Regae OPM,31,22e2d5yriqf3a24kmyyhrd66a,Mark Russell Malijan,3775
6FHIfTALTqsGl4Lj3cKZP7,Old School OPM Hits,161,jaeeunkookie,Jae Mendoza Agustin,3651
3ZXNUGGuImFEYfAVJ50WMI,TAGALOG SONGS (OPM),41,bi58zjtn0tug88s8eabe4jdrc,jie,3589
4q0IcVcYrtd4ywkApyPdEF,Jukebox OPM Hits,154,urypoa3n9xwn10y45s40tqycl,Wowie,3551
4w16qpolmadIEl2zePIvRt,OPM Old Tagalog Love songs 💕,61,12147883863,Sha Ne,3423
7oE3tpwP0ie5ufDNYm37F5,OPM Songs for Sleeping 😴,267,sweetytine109,sweetytine,3416
3RwCPlGIT7PCppwig8Paky,2000's OPM Band Hits,118,mmanangu,KurkY,3309
1e6NHIXiW7qMbtRJvPOZkQ,"Nina, MYMP, Freestyle & OPM's",167,644supamg8otzn4av2zcujfh1,bernbern,3171
70gTBeBK2snCCDReKwmb6N,Pampatulog Non-Stop OPM Songs,37,21lml3tembx557l45adju5joy,Mark Anthony Doroja,3166
7zN0qkqNtc3agtxPqPk3Cp,filipino OPM indie ,39,22uhbzzn56pdudxxsrupxepeq,hi,3125
070nfjJEYA2WYT5W2gUueh,Wish 107.5 OPM,163,tnusog,tnusog,3080
4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2021 😢,74,jyhra99st5nhex8kfo4um2dh7,buntala,3028
2lbv28JZgXPdpmcR58mpdW,Pinoy OPM Hits (80's-90's),203,12139933915,Aga Agaton,2921
2KeHBVdstYImxhQLleAEvQ,SENTI OPM HITS,231,dxvyi44fvki1qfw8infcf1qgn,EmerSonic83,2655
0rKH1hPSkwRKDNmakmr8Ic,Tagalog Opm lovesongs,62,96ethnarchy,96ethnarchy,2403
1PgAR8cVzxu3bcsWsVxyOY,BEST OF OPM RAP SONGS ,125,12144970773,Jowie Orale,2366
5BYDziaKqhF2FvJR1h97MB,Opm acoustic covers,51,12177596513,Feb Afan Antolin,2223
1UfJa5ahtA0gVtcT09kkAV,Classic OPM Rock,89,3rt1426lh51lscwl32e3ksaqz,Content,1622
5k16B1Vb5xN3MFGRDmFjTh,OPM Love Songs,50,31rdxy2cnyr5kpgf2ffp2q2vtyhu,Raymart Prado,1502
4mDYPRM13FIcuDH66p3YXt,rainy days opm 🌧,53,keyssie_,Kissie Goyongco,1413
2G2NE80HkxP2burQVXspPH,OPM HIPHOP 2021,72,12136420226,Zyrus Jermia,1407
51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs,150,12163510916,Giancarlo Fernando,1335
7qdfrnAwLPCp74YlPtXlbT,OPM Road Trip 2021 🚗,74,jyhra99st5nhex8kfo4um2dh7,buntala,1221
78MEF6p26kMm6FgcAwCR1C,Morning OPM,49,c8v14904xzg7yt7ze79zud0kx,Aaronsamar,1154
0Fmxj53t8gSQC0rSCh2WyE,Saxophone (OPM Instrumentals),63,21mj6siba5bhx7mqyigqxul2a,Isan Mamaril,1006
0EiM6hW3bK7HkyKVwUgGBS,MYMP SONGS (OPM),21,31bywzhnnwuwgrtv6np2ewo7iksi,Trixy Pao,847
7rL2g9tW955ag9dh6rRkNv,OPM  & CHILL VIBES 🇵🇭,117,12138237240,Gyra Jannin,787
0g2j1bbUOjMICw3zlWO3am,Acoustic OPM 90s,101,12182753957,Ac Suñga,771
2VZpaNoik8X2M0Bxv4VTOI,chill OPM midnight playlist,30,mkiizatzmhxb6zlewzqivhb0m,lalunaeya,708
0Ld6DilL37Acd2l4wnZbem,Acoustic OPM lovesongs,180,shella_magpantaymd,Doc_shella,465
37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B,40,spotify,Spotify,3343023
37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B,45,spotify,Spotify,2486483
37i9dQZF1DX2UgsUIg75Vg,Chilled R&B,50,spotify,Spotify,2070234
37i9dQZF1DWSfMe9z89s9B,Alternative R&B,100,spotify,Spotify,957270
37i9dQZF1DXbirtHQBuwCo,TrenChill K-R&B,70,spotify,Spotify,535401
37i9dQZF1DX1wNY9tfWQsS,Women of R&B,70,spotify,Spotify,361708
37i9dQZF1DX2WkIBRaChxW,R&B Right Now,55,spotify,Spotify,331776
36scvoM0cRA50MCZGhv3wo,R&B Party Classics,134,sonymusicentertainment,Filtr Sweden,314057
37i9dQZF1DXch2nNxu927l,Suprême R&B,50,spotify,Spotify,275771
37i9dQZF1DWXbttAJcbphz,I Love My '10s R&B,50,spotify,Spotify,234940
37i9dQZF1DX7J2y2eWxEnR,R&B Connect,60,spotify,Spotify,169316
37i9dQZF1DX6EQe4DjJNfI,R&B Brasil,80,spotify,Spotify,124882
37i9dQZF1DX7FY5ma9162x,R&B Favourites,100,spotify,Spotify,117602
37i9dQZF1DWWWvWJNPeyJE,Sexy R&B,55,spotify,Spotify,112794
6X0dR2HGRp4cIkgqdNvGSP,R&B VIBES,32,xznbyii4eo2o8yitdbexd4yv0,VIBE Lifestyle,98132
37i9dQZF1DX942d1NzGgzk,R&B UK,60,spotify,Spotify,96175
37i9dQZF1DX6GYkg76TRV8,R&B Feels,60,spotify,Spotify,94230
0FxQnbQyrulg3PKzjjYhnF,Old School R&B | 1990-2010,487,1295843890,1295843890,85525
37i9dQZF1DX4CB6zI8FWXS,Groovin' R&B,60,spotify,Spotify,64723
37i9dQZF1DX04mASjTsvf0,R&B Classics,100,spotify,Spotify,64440
6k8WK2AGWnwD37I9kh2zvq,90s R&B,218,stephaniegeorgopulos,Stephanie Hope Georgopulos,62459
37i9dQZF1DX2LoIIQLAhdb,R&Bae,40,spotify,Spotify,54186
37i9dQZF1DXdqxfWN3raU3,R&B Latino,101,spotify,Spotify,42282
37i9dQZF1DXa56nCfFVHm7,R&B Workout,55,spotify,Spotify,34098
37i9dQZF1DWXBQyF1RJj8Y,R&B du kender,75,spotify,Spotify,33019
1Os7m597ihMJ4xTohCkZIz,R&B Hits 2021,151,savz8vts72hqdy7von3mqc29g,Esydia,32610
4jCtgTbM8IfhB551206q6P,2000 R&B Hits,219,12155088627,12155088627,31878
37i9dQZF1DX3ORvAIr1RbU,Hip Hop + R&B FM,100,spotify,Spotify,31685
1kMyrcNKPws587cSAOjyDP,90s R&B Hits (Top 100),129,2us2lww0gyq6nl2bfzxdzl2i4,Nostalgic Vibes,30759
1Te7qxGGp1zlWng9qWCx4J,R&B 2000's mix,281,saloni44,saloni44,27028
37i9dQZF1DX5Rc4HJf52tj,New Hip-Hop and R&B,80,spotify,Spotify,27013
37i9dQZF1DXdSavJjIP6Fb,Bollywood R&B,39,spotify,Spotify,25239
2rfXtgFM3UipfMHWndRmZ2,Korean R&B,241,223an5eyftvbjv3vbyqoi5sxq,Thien Khong,20698
37i9dQZF1DX79tXjMZ42D6,R&B Slow Jams,102,spotify,Spotify,15843
1UQxILdfMFpi4kWrqAw1ux,R&B 2000s Greatest hits,303,spotifylorentsen,Lars-Erik Lorentsen,14992
2RSibZjck56m22fzsZPDQc,R&B & Hip Hop 2000-2010,469,lemavi27,@2LMV7,14298
6BRBN1HAhDvFx1gaMmkOpB,NEW R&B 2021 | Alternative R&B | R&B RAP,51,gqvll232yf0uc2oh9foglgxec,We The Best Playlists,14008
4BnpLG8fcq10UO4M179uLF,R&b  Throwbacks‼️🔥,330,fkn.jairo,fkn.jairo,13198
0py3Q152R5JfeTFCnfBpiD,'90 R&B,143,21uza3z4goj7nig5vl47gqn2y,Amelia Oktiana,12684
37i9dQZF1DX6rJpshxuzGT,Top Hip-Hop/R&B 2020 NL,100,spotify,Spotify,11642
1fb2kUcysJ6BvfFYbUPJ3h,R&B love songs 1990-2020,243,jr8cdrlna5kjb6s7v36gna8sx,Munoz.luis,10985
04KeNRqzx7dSjtWAyYgiVp,oldies / R&B VIBES 🤙🏽🤙🏽,242,audreyxsue,Alan Cruz,10717
4ZVlrmh3k3Q9N1bW0m6Kkz,"2000s R&B, Hiphop and Pop Hits",148,empty022,Leo Lobaton,9436
